1 : 3916
10 : 3244
102 : 2388
11 : 2321
110 : 4040
114 : 2148
116 : 3148
13 : 2284
2 : 4208
23 : 3376
24 : 4748
28 : 3528
29 : 2160
3 : 3656
34 : 7914
36 : 6812
38 : 2512
39 : 5612
52 : 3516
53 : 4608
56 : 3776
58 : 2480
59 : 5176
6 : 3152
61 : 2372
63 : 4936
66 : 2304
67 : 4464
76 : 4384
85 : 8124
86 : 7924
9 : 2556
90 : 7488
93 : 3968
94 : 2776
2 23 34 36 39 59 85 86 : 2656
2 23 34 36 39 59 85 90 : 2432
2 23 34 36 39 59 85 93 : 2464
2 23 34 36 39 59 86 90 : 2432
2 23 34 36 39 59 86 93 : 2464
2 23 34 36 39 59 90 93 : 2432
2 23 34 36 39 63 85 86 : 2464
2 23 34 36 39 63 85 90 : 2240
2 23 34 36 39 63 85 93 : 2272
2 23 34 36 39 63 86 90 : 2240
2 23 34 36 39 63 86 93 : 2272
2 23 34 36 39 63 90 93 : 2240
2 23 34 36 39 85 86 90 : 2432
2 23 34 36 39 85 86 93 : 2464
2 23 34 36 39 85 90 93 : 2432
2 23 34 36 39 86 90 93 : 2432
2 23 34 36 59 63 85 86 : 2464
2 23 34 36 59 63 85 90 : 2240
2 23 34 36 59 63 85 93 : 2272
2 23 34 36 59 63 86 90 : 2240
2 23 34 36 59 63 86 93 : 2272
2 23 34 36 59 63 90 93 : 2240
2 23 34 36 59 85 86 90 : 2432
2 23 34 36 59 85 86 93 : 2464
2 23 34 36 59 85 90 93 : 2432
2 23 34 36 59 86 90 93 : 2432
2 23 34 36 63 85 86 90 : 2240
2 23 34 36 63 85 86 93 : 2272
2 23 34 36 63 85 90 93 : 2240
2 23 34 36 63 86 90 93 : 2240
2 23 34 36 85 86 90 93 : 2432
2 23 34 39 59 63 85 86 : 2464
2 23 34 39 59 63 85 90 : 2240
2 23 34 39 59 63 85 93 : 2272
2 23 34 39 59 63 86 90 : 2240
2 23 34 39 59 63 86 93 : 2272
2 23 34 39 59 63 90 93 : 2240
2 23 34 39 59 85 86 90 : 2432
2 23 34 39 59 85 86 93 : 2464
2 23 34 39 59 85 90 93 : 2432
2 23 34 39 59 86 90 93 : 2432
2 23 34 39 63 85 86 90 : 2240
2 23 34 39 63 85 86 93 : 2272
2 23 34 39 63 85 90 93 : 2240
2 23 34 39 63 86 90 93 : 2240
2 23 34 39 85 86 90 93 : 2432
2 23 34 59 63 85 86 90 : 2336
2 23 34 59 63 85 86 93 : 2368
2 23 34 59 63 85 90 93 : 2336
2 23 34 59 63 86 90 93 : 2336
2 23 34 59 85 86 90 93 : 2528
2 23 34 63 85 86 90 93 : 2336
2 23 36 39 59 63 85 86 : 2464
2 23 36 39 59 63 85 90 : 2240
2 23 36 39 59 63 85 93 : 2272
2 23 36 39 59 63 86 90 : 2240
2 23 36 39 59 63 86 93 : 2272
2 23 36 39 59 63 90 93 : 2240
2 23 36 39 59 85 86 90 : 2432
2 23 36 39 59 85 86 93 : 2464
2 23 36 39 59 85 90 93 : 2432
2 23 36 39 59 86 90 93 : 2432
2 23 36 39 63 85 86 90 : 2240
2 23 36 39 63 85 86 93 : 2272
2 23 36 39 63 85 90 93 : 2240
2 23 36 39 63 86 90 93 : 2240
2 23 36 39 85 86 90 93 : 2432
2 23 36 59 63 85 86 90 : 2240
2 23 36 59 63 85 86 93 : 2272
2 23 36 59 63 85 90 93 : 2240
2 23 36 59 63 86 90 93 : 2240
2 23 36 59 85 86 90 93 : 2432
2 23 36 63 85 86 90 93 : 2240
2 23 39 59 63 85 86 90 : 2240
2 23 39 59 63 85 86 93 : 2272
2 23 39 59 63 85 90 93 : 2240
2 23 39 59 63 86 90 93 : 2240
2 23 39 59 85 86 90 93 : 2432
2 23 39 63 85 86 90 93 : 2240
2 23 59 63 85 86 90 93 : 2336
2 28 34 36 59 63 85 86 : 2048
2 28 34 39 53 59 85 86 : 2112
2 28 34 39 53 59 85 90 : 2112
2 28 34 39 53 59 86 90 : 2112
2 28 34 39 53 63 85 86 : 2112
2 28 34 39 53 63 85 90 : 2112
2 28 34 39 53 63 86 90 : 2112
2 28 34 39 53 85 86 90 : 2496
2 28 34 39 59 63 85 86 : 2216
2 28 34 39 59 85 86 90 : 2112
2 28 34 39 63 85 86 90 : 2112
2 28 34 53 59 85 86 90 : 2112
2 28 34 53 63 85 86 90 : 2112
2 28 39 53 59 85 86 90 : 2112
2 28 39 53 63 85 86 90 : 2112
2 34 36 39 59 63 85 86 : 2464
2 34 36 39 59 63 85 90 : 2240
2 34 36 39 59 63 85 93 : 2272
2 34 36 39 59 63 86 90 : 2240
2 34 36 39 59 63 86 93 : 2272
2 34 36 39 59 63 90 93 : 2240
2 34 36 39 59 85 86 90 : 2432
2 34 36 39 59 85 86 93 : 2464
2 34 36 39 59 85 90 93 : 2432
2 34 36 39 59 86 90 93 : 2432
2 34 36 39 63 85 86 90 : 2240
2 34 36 39 63 85 86 93 : 2272
2 34 36 39 63 85 90 93 : 2240
2 34 36 39 63 86 90 93 : 2240
2 34 36 39 85 86 90 93 : 2432
2 34 36 59 63 85 86 90 : 2336
2 34 36 59 63 85 86 93 : 2368
2 34 36 59 63 85 90 93 : 2336
2 34 36 59 63 86 90 93 : 2336
2 34 36 59 85 86 90 93 : 2528
2 34 36 63 85 86 90 93 : 2336
2 34 39 53 59 85 86 90 : 2112
2 34 39 53 63 85 86 90 : 2112
2 34 39 59 63 85 86 90 : 2432
2 34 39 59 63 85 86 93 : 2344
2 34 39 59 63 85 90 93 : 2240
2 34 39 59 63 86 90 93 : 2240
2 34 39 59 85 86 90 93 : 2432
2 34 39 63 85 86 90 93 : 2240
2 34 59 63 85 86 90 93 : 2432
2 36 39 59 63 85 86 90 : 2240
2 36 39 59 63 85 86 93 : 2272
2 36 39 59 63 85 90 93 : 2432
2 36 39 59 63 86 90 93 : 2240
2 36 39 59 85 86 90 93 : 2432
2 36 39 63 85 86 90 93 : 2240
2 36 59 63 85 86 90 93 : 2336
2 39 59 63 85 86 90 93 : 2240
23 34 36 39 56 85 86 93 : 2120
23 34 36 39 59 63 85 86 : 2608
23 34 36 39 59 63 85 90 : 2312
23 34 36 39 59 63 85 93 : 2416
23 34 36 39 59 63 86 90 : 2312
23 34 36 39 59 63 86 93 : 2416
23 34 36 39 59 63 90 93 : 2312
23 34 36 39 59 85 86 90 : 2576
23 34 36 39 59 85 86 93 : 2680
23 34 36 39 59 85 90 93 : 2576
23 34 36 39 59 86 90 93 : 2576
23 34 36 39 63 85 86 90 : 2384
23 34 36 39 63 85 86 93 : 2488
23 34 36 39 63 85 90 93 : 2384
23 34 36 39 63 86 90 93 : 2384
23 34 36 39 85 86 90 93 : 2720
23 34 36 59 63 85 86 90 : 2568
23 34 36 59 63 85 86 93 : 2672
23 34 36 59 63 85 90 93 : 2568
23 34 36 59 63 86 90 93 : 2568
23 34 36 59 85 86 90 93 : 2832
23 34 36 63 85 86 90 93 : 2640
23 34 39 59 63 85 86 90 : 2312
23 34 39 59 63 85 86 93 : 2416
23 34 39 59 63 85 90 93 : 2312
23 34 39 59 63 86 90 93 : 2312
23 34 39 59 85 86 90 93 : 2576
23 34 39 63 85 86 90 93 : 2384
23 34 53 56 85 86 90 93 : 2112
23 34 59 63 85 86 90 93 : 2672
23 36 39 59 63 85 86 90 : 2312
23 36 39 59 63 85 86 93 : 2416
23 36 39 59 63 85 90 93 : 2312
23 36 39 59 63 86 90 93 : 2312
23 36 39 59 85 86 90 93 : 2576
23 36 39 63 85 86 90 93 : 2384
23 36 59 63 85 86 90 93 : 2568
23 39 59 63 85 86 90 93 : 2312
28 34 39 53 59 85 86 90 : 2112
28 34 39 53 63 85 86 90 : 2112
34 36 39 59 63 85 86 90 : 2312
34 36 39 59 63 85 86 93 : 2416
34 36 39 59 63 85 90 93 : 2312
34 36 39 59 63 86 90 93 : 2312
34 36 39 59 85 86 90 93 : 2576
34 36 39 63 85 86 90 93 : 2384
34 36 53 59 63 85 86 90 : 2232
34 36 59 63 85 86 90 93 : 2760
34 39 59 63 85 86 90 93 : 2312
34 56 59 63 85 86 90 93 : 2096
36 39 59 63 85 86 90 93 : 2312
2 23 34 36 39 59 63 85 86 : 2464
2 23 34 36 39 59 63 85 90 : 2240
2 23 34 36 39 59 63 85 93 : 2272
2 23 34 36 39 59 63 86 90 : 2240
2 23 34 36 39 59 63 86 93 : 2272
2 23 34 36 39 59 63 90 93 : 2240
2 23 34 36 39 59 85 86 90 : 2432
2 23 34 36 39 59 85 86 93 : 2464
2 23 34 36 39 59 85 90 93 : 2432
2 23 34 36 39 59 86 90 93 : 2432
2 23 34 36 39 63 85 86 90 : 2240
2 23 34 36 39 63 85 86 93 : 2272
2 23 34 36 39 63 85 90 93 : 2240
2 23 34 36 39 63 86 90 93 : 2240
2 23 34 36 39 85 86 90 93 : 2432
2 23 34 36 59 63 85 86 90 : 2240
2 23 34 36 59 63 85 86 93 : 2272
2 23 34 36 59 63 85 90 93 : 2240
2 23 34 36 59 63 86 90 93 : 2240
2 23 34 36 59 85 86 90 93 : 2432
2 23 34 36 63 85 86 90 93 : 2240
2 23 34 39 59 63 85 86 90 : 2240
2 23 34 39 59 63 85 86 93 : 2272
2 23 34 39 59 63 85 90 93 : 2240
2 23 34 39 59 63 86 90 93 : 2240
2 23 34 39 59 85 86 90 93 : 2432
2 23 34 39 63 85 86 90 93 : 2240
2 23 34 59 63 85 86 90 93 : 2336
2 23 36 39 59 63 85 86 90 : 2240
2 23 36 39 59 63 85 86 93 : 2272
2 23 36 39 59 63 85 90 93 : 2240
2 23 36 39 59 63 86 90 93 : 2240
2 23 36 39 59 85 86 90 93 : 2432
2 23 36 39 63 85 86 90 93 : 2240
2 23 36 59 63 85 86 90 93 : 2240
2 23 39 59 63 85 86 90 93 : 2240
2 28 34 39 53 59 85 86 90 : 2112
2 28 34 39 53 63 85 86 90 : 2112
2 34 36 39 59 63 85 86 90 : 2240
2 34 36 39 59 63 85 86 93 : 2272
2 34 36 39 59 63 85 90 93 : 2240
2 34 36 39 59 63 86 90 93 : 2240
2 34 36 39 59 85 86 90 93 : 2432
2 34 36 39 63 85 86 90 93 : 2240
2 34 36 59 63 85 86 90 93 : 2336
2 34 39 59 63 85 86 90 93 : 2240
2 36 39 59 63 85 86 90 93 : 2240
23 34 36 39 59 63 85 86 90 : 2312
23 34 36 39 59 63 85 86 93 : 2416
23 34 36 39 59 63 85 90 93 : 2312
23 34 36 39 59 63 86 90 93 : 2312
23 34 36 39 59 85 86 90 93 : 2576
23 34 36 39 63 85 86 90 93 : 2384
23 34 36 59 63 85 86 90 93 : 2568
23 34 39 59 63 85 86 90 93 : 2312
23 36 39 59 63 85 86 90 93 : 2312
34 36 39 59 63 85 86 90 93 : 2312
2 23 34 36 39 59 63 85 86 90 : 2240
2 23 34 36 39 59 63 85 86 93 : 2272
2 23 34 36 39 59 63 85 90 93 : 2240
2 23 34 36 39 59 63 86 90 93 : 2240
2 23 34 36 39 59 85 86 90 93 : 2432
2 23 34 36 39 63 85 86 90 93 : 2240
2 23 34 36 59 63 85 86 90 93 : 2240
2 23 34 39 59 63 85 86 90 93 : 2240
2 23 36 39 59 63 85 86 90 93 : 2240
2 34 36 39 59 63 85 86 90 93 : 2240
23 34 36 39 59 63 85 86 90 93 : 2312
2 23 34 36 39 59 63 85 86 90 93 : 2240
